Group,Sub,Date,Press,Trial,ItemPressed,RT,Time,List,Items,PortPressed,TO,ITI,Exposure,Order pressed,Response Type,List Number,Comments
Monkeys,Horatio,2016.01.15,223,60,C,0.4333333,2425.083,5020,4,2,3,4,3,ABDC,All Other,3.15,
Monkeys,Horatio,2016.03.02,1,1,C,1.25,5.916667,7001,4,7,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,2,1,A,0.6,6.516667,7001,4,11,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,3,1,B,0.4333333,6.95,7001,4,5,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,4,1,D,0.3166667,7.266667,7001,4,0,3,4,3,CABD,Center Embedded,3.16,
Monkeys,Horatio,2016.03.02,5,2,A,1.1,14.35,7001,4,4,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,6,2,B,0.5166667,14.86667,7001,4,8,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,7,2,D,0.3666667,15.23333,7001,4,5,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,8,2,C,0.8166667,16.05,7001,4,1,3,4,3,ABDC,All Other,3.16,
Monkeys,Horatio,2016.03.02,9,3,A,0.8,23.1,7001,4,9,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,10,3,C,0.5833333,23.68333,7001,4,6,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,11,3,D,0.9666667,24.65,7001,4,11,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,12,3,B,0.45,25.1,7001,4,5,3,4,3,ACDB,Center Embedded,3.16,
Monkeys,Horatio,2016.03.02,13,4,C,1.75,34.75,7001,4,11,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,14,4,A,0.4666667,35.21667,7001,4,4,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,15,4,B,0.6333333,35.85,7001,4,6,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,16,4,D,0.4,36.25,7001,4,3,3,4,3,CABD,Center Embedded,3.16,
Monkeys,Horatio,2016.03.02,17,5,C,0.8333333,43.08333,7001,4,6,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,18,5,A,0.6166667,43.7,7001,4,4,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,19,5,D,0.4666667,44.16667,7001,4,0,3,4,3,,,3.16,
Monkeys,Horatio,2016.03.02,20,5,B,0.5,44.66667,7001,4,3,3,4,3,CADB,Crossed,3.16,
Monkeys,Horatio,2016.03.02,65,18,A,1.316667,481.4667,7002,4,11,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,66,18,D,0.8333333,482.3,7002,4,5,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,67,18,B,0.6666667,482.9667,7002,4,10,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,68,18,C,0.6166667,483.5833,7002,4,8,3,4,3,ADBC,All Other,3.17,
Monkeys,Horatio,2016.03.02,69,19,C,0.75,490.4333,7002,4,8,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,70,19,D,0.5833333,491.0167,7002,4,2,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,71,19,B,0.4833333,491.5,7002,4,4,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,72,19,A,0.7666667,492.2667,7002,4,5,3,4,3,CDBA,All Other,3.17,
Monkeys,Horatio,2016.03.02,73,20,A,0.8666667,499.4,7002,4,6,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,74,20,C,0.9,500.3,7002,4,7,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,75,20,D,0.55,500.85,7002,4,8,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,76,20,B,0.4666667,501.3167,7002,4,3,3,4,3,ACDB,Center Embedded,3.17,
Monkeys,Horatio,2016.03.02,77,21,A,0.9666667,508.1833,7002,4,8,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,78,21,C,0.6833333,508.8667,7002,4,4,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,79,21,D,0.5166667,509.3833,7002,4,1,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,80,21,B,0.4,509.7833,7002,4,7,3,4,3,ACDB,Center Embedded,3.17,
Monkeys,Horatio,2016.03.02,81,22,C,0.7833333,516.55,7002,4,9,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,82,22,A,0.85,517.4,7002,4,5,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,83,22,D,0.8,518.2,7002,4,1,3,4,3,,,3.17,
Monkeys,Horatio,2016.03.02,84,22,B,0.3833333,518.5833,7002,4,0,3,4,3,CADB,Crossed,3.17,
Monkeys,Horatio,2016.03.02,360,102,C,1.45,8337.933,7003,4,11,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,361,102,A,0.5333333,8338.467,7003,4,4,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,362,102,B,0.5333333,8339,7003,4,5,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,363,102,D,0.35,8339.35,7003,4,0,3,4,3,CABD,Center Embedded,3.18,
Monkeys,Horatio,2016.03.02,364,103,C,1.066667,8346.4,7003,4,11,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,365,103,A,0.8,8347.2,7003,4,3,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,366,103,B,0.5333333,8347.733,7003,4,9,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,367,103,D,0.5,8348.233,7003,4,4,3,4,3,CABD,Center Embedded,3.18,
Monkeys,Horatio,2016.03.02,368,104,C,0.85,8354.917,7003,4,7,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,369,104,A,0.6,8355.517,7003,4,3,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,370,104,D,0.8833333,8356.4,7003,4,6,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,371,104,B,0.45,8356.85,7003,4,0,3,4,3,CADB,Crossed,3.18,
Monkeys,Horatio,2016.03.02,372,105,A,0.9666667,8363.933,7003,4,10,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,373,105,B,0.7333333,8364.667,7003,4,5,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,374,105,C,0.6166667,8365.283,7003,4,0,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,375,105,D,0.5166667,8365.8,7003,4,2,3,4,3,ABCD,Tail Embedded,3.18,
Monkeys,Horatio,2016.03.02,376,106,C,1.1,8372.717,7003,4,0,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,377,106,A,0.4833333,8373.2,7003,4,2,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,378,106,B,0.4666667,8373.667,7003,4,3,3,4,3,,,3.18,
Monkeys,Horatio,2016.03.02,379,106,D,0.3666667,8374.033,7003,4,9,3,4,3,CABD,Center Embedded,3.18,
Monkeys,Horatio,2016.03.03,237,69,A,1.166667,998.8833,7004,4,10,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,238,69,C,0.5333333,999.4167,7004,4,3,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,239,69,B,0.6,1000.017,7004,4,5,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,240,69,D,0.4166667,1000.433,7004,4,7,3,4,3,ACBD,Crossed,3.19,
Monkeys,Horatio,2016.03.03,241,70,A,0.75,1007.317,7004,4,7,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,242,70,C,0.45,1007.767,7004,4,3,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,243,70,B,0.5833333,1008.35,7004,4,8,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,244,70,D,0.3333333,1008.683,7004,4,5,3,4,3,ACBD,Crossed,3.19,
Monkeys,Horatio,2016.03.03,245,71,A,0.7166667,1015.4,7004,4,10,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,246,71,C,0.75,1016.15,7004,4,1,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,247,71,B,0.5833333,1016.733,7004,4,4,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,248,71,D,1.05,1017.783,7004,4,7,3,4,3,ACBD,Crossed,3.19,
Monkeys,Horatio,2016.03.03,249,72,A,0.95,1024.717,7004,4,6,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,250,72,C,0.3166667,1025.033,7004,4,3,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,251,72,B,0.7833333,1025.817,7004,4,5,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,252,72,D,0.5,1026.317,7004,4,7,3,4,3,ACBD,Crossed,3.19,
Monkeys,Horatio,2016.03.03,253,73,A,1.333333,1033.667,7004,4,0,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,254,73,C,0.5166667,1034.183,7004,4,3,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,255,73,D,0.6833333,1034.867,7004,4,9,3,4,3,,,3.19,
Monkeys,Horatio,2016.03.03,256,73,B,0.3333333,1035.2,7004,4,10,3,4,3,ACDB,Center Embedded,3.19,
Monkeys,Horatio,2016.03.03,365,105,C,1.016667,1446.683,7005,4,11,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,366,105,B,0.9333333,1447.617,7005,4,7,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,367,105,A,0.5166667,1448.133,7005,4,8,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,368,105,D,0.3166667,1448.45,7005,4,4,3,4,3,CBAD,All Other,3.2,
Monkeys,Horatio,2016.03.03,369,106,A,1.183333,1455.633,7005,4,11,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,370,106,C,0.4666667,1456.1,7005,4,5,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,371,106,D,0.6166667,1456.717,7005,4,9,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,372,106,B,1.133333,1457.85,7005,4,7,3,4,3,ACDB,Center Embedded,3.2,
Monkeys,Horatio,2016.03.03,373,107,A,1.283333,1465.183,7005,4,9,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,374,107,C,0.7,1465.883,7005,4,7,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,375,107,B,0.7,1466.583,7005,4,8,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,376,107,D,0.3833333,1466.967,7005,4,10,3,4,3,ACBD,Crossed,3.2,
Monkeys,Horatio,2016.03.03,377,108,C,2.883333,1477.933,7005,4,7,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,378,108,A,0.6,1478.533,7005,4,11,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,379,108,B,0.6166667,1479.15,7005,4,1,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,380,108,D,0.6833333,1479.833,7005,4,9,3,4,3,CABD,Center Embedded,3.2,
Monkeys,Horatio,2016.03.03,381,109,A,0.9166667,1486.783,7005,4,8,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,382,109,C,0.6166667,1487.4,7005,4,1,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,383,109,B,0.7,1488.1,7005,4,2,3,4,3,,,3.2,
Monkeys,Horatio,2016.03.03,384,109,D,0.35,1488.45,7005,4,6,3,4,3,ACBD,Crossed,3.2,
Monkeys,Horatio,2016.03.04 (Part 2),1,1,C,0.6833333,1141.467,7006,4,7,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),2,1,A,0.7833333,1142.25,7006,4,1,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),3,1,B,0.7,1142.95,7006,4,8,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),4,1,D,0.3833333,1143.333,7006,4,2,3,4,3,CABD,Center Embedded,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),5,2,A,0.95,1150.467,7006,4,9,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),6,2,C,0.95,1151.417,7006,4,3,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),7,2,D,0.4333333,1151.85,7006,4,6,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),8,2,A,0.45,1152.3,7006,4,9,3,4,3,ACDA,All Other,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),9,3,C,0.7166667,1159.467,7006,4,9,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),10,3,A,0.4333333,1159.9,7006,4,6,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),11,3,B,0.7666667,1160.667,7006,4,11,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),12,3,D,0.3833333,1161.05,7006,4,2,3,4,3,CABD,Center Embedded,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),13,4,A,1.016667,1168.117,7006,4,6,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),14,4,C,0.5333333,1168.65,7006,4,5,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),15,4,D,0.5666667,1169.217,7006,4,11,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),16,4,B,0.4666667,1169.683,7006,4,9,3,4,3,ACDB,Center Embedded,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),17,5,C,1.216667,1176.917,7006,4,7,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),18,5,A,0.95,1177.867,7006,4,10,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),19,5,B,0.65,1178.517,7006,4,2,3,4,3,,,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),20,5,D,0.4166667,1178.933,7006,4,8,3,4,3,CABD,Center Embedded,3.21,
Monkeys,Horatio,2016.03.04 (Part 2),100,28,C,1,1751.1,7007,4,11,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),101,28,A,0.5166667,1751.617,7007,4,7,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),102,28,B,0.4,1752.017,7007,4,5,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),103,28,D,0.2833333,1752.3,7007,4,8,3,4,3,CABD,Center Embedded,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),104,29,C,1.016667,1760.067,7007,4,11,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),105,29,A,0.5833333,1760.65,7007,4,1,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),106,29,B,0.5333333,1761.183,7007,4,9,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),107,29,D,0.4666667,1761.65,7007,4,5,3,4,3,CABD,Center Embedded,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),108,30,A,0.7,1783.283,7007,4,9,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),109,30,C,0.3833333,1783.667,7007,4,6,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),110,30,D,0.5666667,1784.233,7007,4,4,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),111,30,B,0.4166667,1784.65,7007,4,2,3,4,3,ACDB,Center Embedded,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),112,31,C,1.016667,1791.7,7007,4,0,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),113,31,A,0.4333333,1792.133,7007,4,1,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),114,31,D,0.7,1792.833,7007,4,2,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),115,31,B,0.35,1793.183,7007,4,6,3,4,3,CADB,Crossed,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),116,32,A,1.216667,1800.383,7007,4,4,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),117,32,C,0.4833333,1800.867,7007,4,1,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),118,32,D,0.45,1801.317,7007,4,6,3,4,3,,,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),119,32,B,0.75,1802.067,7007,4,11,3,4,3,ACDB,Center Embedded,3.22,
Monkeys,Horatio,2016.03.04 (Part 2),249,70,C,1.35,2765.617,7009,4,5,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),250,70,A,0.3833333,2766,7009,4,10,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),251,70,D,0.35,2766.35,7009,4,9,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),252,70,B,0.5,2766.85,7009,4,2,3,4,3,CADB,Crossed,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),253,71,A,0.7,2773.483,7009,4,9,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),254,71,C,0.3166667,2773.8,7009,4,6,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),255,71,D,0.4833333,2774.283,7009,4,7,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),256,71,B,0.25,2774.533,7009,4,3,3,4,3,ACDB,Center Embedded,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),257,72,A,0.7166667,2781.317,7009,4,9,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),258,72,D,0.8166667,2782.133,7009,4,10,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),259,72,C,0.5,2782.633,7009,4,2,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),260,72,B,0.3166667,2782.95,7009,4,11,3,4,3,ADCB,All Other,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),261,73,C,1.316667,2790.2,7009,4,11,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),262,73,A,0.5,2790.7,7009,4,1,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),263,73,D,0.6666667,2791.367,7009,4,6,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),264,73,B,0.45,2791.817,7009,4,10,3,4,3,CADB,Crossed,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),265,74,A,0.9,2798.717,7009,4,10,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),266,74,C,0.4833333,2799.2,7009,4,7,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),267,74,B,0.6,2799.8,7009,4,6,3,4,3,,,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),268,74,D,0.55,2800.35,7009,4,11,3,4,3,ACBD,Crossed,3.23,
Monkeys,Horatio,2016.03.04 (Part 2),323,90,A,1.166667,2978.667,7010,4,7,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),324,90,B,0.3166667,2978.983,7010,4,4,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),325,90,C,0.35,2979.333,7010,4,2,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),326,90,D,0.4166667,2979.75,7010,4,9,3,4,3,ABCD,Tail Embedded,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),327,91,A,0.65,2986.367,7010,4,6,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),328,91,C,0.35,2986.717,7010,4,3,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),329,91,D,0.6,2987.317,7010,4,2,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),330,91,B,0.3166667,2987.633,7010,4,0,3,4,3,ACDB,Center Embedded,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),331,92,C,0.8,2994.417,7010,4,11,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),332,92,B,0.4166667,2994.833,7010,4,5,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),333,92,A,0.5,2995.333,7010,4,7,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),334,92,D,0.25,2995.583,7010,4,10,3,4,3,CBAD,All Other,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),335,93,A,0.6333333,3002.15,7010,4,6,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),336,93,C,1.116667,3003.267,7010,4,1,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),337,93,B,0.5,3003.767,7010,4,11,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),338,93,D,0.2833333,3004.05,7010,4,7,3,4,3,ACBD,Crossed,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),339,94,C,0.8166667,3014.8,7010,4,7,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),340,94,A,0.7166667,3015.517,7010,4,0,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),341,94,D,0.5,3016.017,7010,4,4,3,4,3,,,3.24,
Monkeys,Horatio,2016.03.04 (Part 2),342,94,B,0.45,3016.467,7010,4,9,3,4,3,CADB,Crossed,3.24,
Monkeys,Horatio,2016.03.17,1,1,A,1.6,14.81667,7011,4,10,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,2,1,B,0.5666667,15.38333,7011,4,6,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,3,1,D,0.4833333,15.86667,7011,4,0,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,4,1,C,0.6166667,16.48333,7011,4,3,3,4,3,ABDC,All Other,3.25,
Monkeys,Horatio,2016.03.17,5,2,A,1.316667,23.73333,7011,4,5,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,6,2,C,0.5,24.23333,7011,4,3,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,7,2,D,0.45,24.68333,7011,4,7,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,8,2,B,0.4666667,25.15,7011,4,0,3,4,3,ACDB,Center Embedded,3.25,
Monkeys,Horatio,2016.03.17,9,3,A,0.7166667,31.73333,7011,4,9,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,10,3,C,0.8333333,32.56667,7011,4,4,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,11,3,D,0.45,33.01667,7011,4,10,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,12,3,B,0.4166667,33.43333,7011,4,8,3,4,3,ACDB,Center Embedded,3.25,
Monkeys,Horatio,2016.03.17,13,4,A,1.4,41.3,7011,4,2,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,14,4,C,0.65,41.95,7011,4,7,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,15,4,D,0.9,42.85,7011,4,8,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,16,4,B,0.4333333,43.28333,7011,4,6,3,4,3,ACDB,Center Embedded,3.25,
Monkeys,Horatio,2016.03.17,17,5,C,267.8167,319.9333,7011,4,9,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,18,5,A,0.8833333,320.8167,7011,4,5,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,19,5,B,0.4833333,321.3,7011,4,10,3,4,3,,,3.25,
Monkeys,Horatio,2016.03.17,20,5,D,0.4833333,321.7833,7011,4,1,3,4,3,CABD,Center Embedded,3.25,
Monkeys,Horatio,2016.03.21,367,107,C,1.316667,1950.467,7012,4,10,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,368,107,D,0.65,1951.117,7012,4,0,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,369,107,B,0.6333333,1951.75,7012,4,11,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,370,107,C,0.7666667,1952.517,7012,4,10,3,4,3,CDBC,All Other,3.26,
Monkeys,Horatio,2016.03.21,371,108,D,0.7833333,1959.167,7012,4,9,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,372,108,B,0.7,1959.867,7012,4,6,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,373,108,C,0.45,1960.317,7012,4,7,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,374,108,A,0.4666667,1960.783,7012,4,5,3,4,3,DBCA,All Other,3.26,
Monkeys,Horatio,2016.03.21,375,109,C,1.1,1967.833,7012,4,10,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,376,109,A,0.7166667,1968.55,7012,4,1,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,377,109,B,0.6666667,1969.217,7012,4,11,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,378,109,D,0.45,1969.667,7012,4,4,3,4,3,CABD,Center Embedded,3.26,
Monkeys,Horatio,2016.03.21,379,110,C,1.266667,2012.517,7012,4,2,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,380,110,A,0.4166667,2012.933,7012,4,5,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,381,110,D,0.6,2013.533,7012,4,9,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,382,110,B,0.4,2013.933,7012,4,10,3,4,3,CADB,Crossed,3.26,
Monkeys,Horatio,2016.03.21,383,111,C,1.333333,2021.183,7012,4,1,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,384,111,A,0.5166667,2021.7,7012,4,8,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,385,111,D,0.55,2022.25,7012,4,4,3,4,3,,,3.26,
Monkeys,Horatio,2016.03.21,386,111,B,0.4666667,2022.717,7012,4,11,3,4,3,CADB,Crossed,3.26,
Monkeys,Horatio,2016.03.21,429,123,C,1.866667,2176.533,7013,4,10,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,430,123,A,0.3666667,2176.9,7013,4,6,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,431,123,D,0.5,2177.4,7013,4,1,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,432,123,B,0.4833333,2177.883,7013,4,8,3,4,3,CADB,Crossed,3.27,
Monkeys,Horatio,2016.03.21,433,124,A,1.066667,2184.85,7013,4,0,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,434,124,C,0.5166667,2185.367,7013,4,1,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,435,124,D,0.7166667,2186.083,7013,4,11,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,436,124,B,0.45,2186.533,7013,4,4,3,4,3,ACDB,Center Embedded,3.27,
Monkeys,Horatio,2016.03.21,437,125,C,1.15,2193.833,7013,4,4,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,438,125,A,0.4666667,2194.3,7013,4,7,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,439,125,B,0.3833333,2194.683,7013,4,10,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,440,125,D,0.4333333,2195.117,7013,4,9,3,4,3,CABD,Center Embedded,3.27,
Monkeys,Horatio,2016.03.21,441,126,A,2.7,2205.283,7013,4,1,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,442,126,C,0.7166667,2206,7013,4,11,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,443,126,B,0.45,2206.45,7013,4,4,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,444,126,D,0.4833333,2206.933,7013,4,0,3,4,3,ACBD,Crossed,3.27,
Monkeys,Horatio,2016.03.21,445,127,C,1.083333,2214,7013,4,0,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,446,127,A,0.7166667,2214.717,7013,4,11,3,4,3,,,3.27,
