Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Test or Training,Order pressed,Response type,Age,TACL Vocab Raw,TACL Grammar Morph Raw ,TACL EPS RAW,TEMA RAW,FORWARDS DIGITS,STD ACC,EXCLUDE,Notes
k0550,2015.05.07,114,38,B,B,1,0,No Hint,Unknown,,bl,bl,1.316667,467.5167,4006,4,1,FALSE,0,6,0,0,4006.02,,40,3,2,1,TEST,,,3.958932238,22,42,39,22,25,0.15,0,0
k0550,2015.05.07,115,38,C,C,1,0,No Hint,Unknown,,bl,bl,0.4666667,467.9833,4006,4,1,FALSE,0,6,2,2,4006.03,,40,3,2,1,TEST,,,3.958932238,22,42,39,22,25,0.15,0,0
k0550,2015.05.07,116,38,D,D,1,0,No Hint,Unknown,1,0,bl,0.4833333,468.4667,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST,,,3.958932238,22,42,39,22,25,0.15,0,0
k0558,2016.04.27,9,3,C,A,1,0,No Hint,Unknown,,bl,bl,10.4,40.68333,4006,4,1,FALSE,0,6,2,4,4006.03,,40,3,2,1,TEST,CADB,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,10,3,A,B,1,0,No Hint,Unknown,,bl,bl,4.566667,45.25,4006,4,1,FALSE,0,6,4,1,4006.01,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,11,3,D,C,1,0,No Hint,Unknown,,bl,bl,1.833333,47.08333,4006,4,1,FALSE,0,6,3,2,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,12,3,B,D,1,0,No Hint,Unknown,1,0,bl,0.7833333,47.86667,4006,4,1,FALSE,0,6,1,3,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,29,8,A,A,1,0,No Hint,Unknown,,bl,bl,11.26667,113.3667,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,30,8,C,B,1,0,No Hint,Unknown,,bl,bl,1.55,114.9167,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,31,8,D,C,1,0,No Hint,Unknown,,bl,bl,1.9,116.8167,4006,4,1,FALSE,0,6,5,0,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,32,8,B,D,1,0,No Hint,Unknown,1,0,bl,0.5833333,117.4,4006,4,1,FALSE,0,6,4,5,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,37,10,C,A,1,0,No Hint,Unknown,,bl,bl,12.6,155.4167,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST,CADB,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,38,10,A,B,1,0,No Hint,Unknown,,bl,bl,1.3,156.7167,4006,4,1,FALSE,0,6,1,2,4006.01,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,39,10,D,C,1,0,No Hint,Unknown,,bl,bl,1.25,157.9667,4006,4,1,FALSE,0,6,5,3,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,40,10,B,D,1,0,No Hint,Unknown,1,0,bl,0.65,158.6167,4006,4,1,FALSE,0,6,2,5,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,46,13,D,A,1,0,No Hint,Unknown,,bl,bl,0.1333333,180.5,4006,4,1,FALSE,0,6,4,3,4006.04,,40,3,2,1,TEST,DACD,ALL OTHER,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,47,13,A,B,1,0,No Hint,Unknown,,bl,bl,10.78333,191.2833,4006,4,1,FALSE,0,6,3,5,4006.01,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,48,13,C,C,1,0,No Hint,Unknown,,bl,bl,0.7333333,192.0167,4006,4,1,FALSE,0,6,1,1,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,49,13,D,D,1,0,No Hint,Unknown,1,0,bl,1.1,193.1167,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,50,14,A,A,1,0,No Hint,Unknown,,bl,bl,2.966667,201.4667,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,51,14,C,B,1,0,No Hint,Unknown,,bl,bl,2.75,204.2167,4006,4,1,FALSE,0,6,0,2,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,52,14,D,C,1,0,No Hint,Unknown,,bl,bl,0.8166667,205.0333,4006,4,1,FALSE,0,6,1,0,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,53,14,B,D,1,0,No Hint,Unknown,1,0,bl,0.9833333,206.0167,4006,4,1,FALSE,0,6,2,1,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,58,16,A,A,1,0,No Hint,Unknown,,bl,bl,3.55,225.8167,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,59,16,C,B,1,0,No Hint,Unknown,,bl,bl,1.583333,227.4,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,60,16,D,C,1,0,No Hint,Unknown,,bl,bl,2.383333,229.7833,4006,4,1,FALSE,0,6,0,3,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,61,16,B,D,1,0,No Hint,Unknown,1,0,bl,0.5833333,230.3667,4006,4,1,FALSE,0,6,1,0,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,62,17,A,A,1,0,No Hint,Unknown,,bl,bl,3.283333,237.8,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,63,17,C,B,1,0,No Hint,Unknown,,bl,bl,0.8166667,238.6167,4006,4,1,FALSE,0,6,1,2,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,64,17,D,C,1,0,No Hint,Unknown,,bl,bl,0.9666667,239.5833,4006,4,1,FALSE,0,6,3,1,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,65,17,B,D,1,0,No Hint,Unknown,1,0,bl,0.5666667,240.15,4006,4,1,FALSE,0,6,2,3,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,70,19,A,A,1,0,No Hint,Unknown,,bl,bl,4.016667,259.0167,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACBD,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,71,19,C,B,1,0,No Hint,Unknown,,bl,bl,1.65,260.6667,4006,4,1,FALSE,0,6,1,3,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,72,19,B,C,1,0,No Hint,Unknown,,bl,bl,1.216667,261.8833,4006,4,1,FALSE,0,6,3,1,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,73,19,D,D,1,0,No Hint,Unknown,1,0,bl,0.8666667,262.75,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,78,21,A,A,1,0,No Hint,Unknown,,bl,bl,9,288.7833,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ACBD,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,79,21,C,B,1,0,No Hint,Unknown,,bl,bl,1.4,290.1833,4006,4,1,FALSE,0,6,1,3,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,80,21,B,C,1,0,No Hint,Unknown,,bl,bl,1.1,291.2833,4006,4,1,FALSE,0,6,3,1,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,81,21,D,D,1,0,No Hint,Unknown,1,0,bl,0.6166667,291.9,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,82,22,A,A,1,0,No Hint,Unknown,,bl,bl,3.8,300.5333,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ABCD,Tail Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,83,22,B,B,1,0,No Hint,Unknown,,bl,bl,1.233333,301.7667,4006,4,1,FALSE,0,6,0,0,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,84,22,C,C,1,0,No Hint,Unknown,,bl,bl,0.8666667,302.6333,4006,4,1,FALSE,0,6,1,1,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,85,22,D,D,1,0,No Hint,Unknown,1,0,bl,0.6333333,303.2667,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,86,23,A,A,1,0,No Hint,Unknown,,bl,bl,3.666667,310.8333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACBD,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,87,23,C,B,1,0,No Hint,Unknown,,bl,bl,2.833333,313.6667,4006,4,1,FALSE,0,6,3,4,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,88,23,B,C,1,0,No Hint,Unknown,,bl,bl,0.7666667,314.4333,4006,4,1,FALSE,0,6,4,3,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,89,23,D,D,1,0,No Hint,Unknown,1,0,bl,0.65,315.0833,4006,4,1,FALSE,0,6,2,2,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,94,25,A,A,1,0,No Hint,Unknown,,bl,bl,4.633333,343.4833,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACBD,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,95,25,C,B,1,0,No Hint,Unknown,,bl,bl,0.6,344.0833,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,96,25,B,C,1,0,No Hint,Unknown,,bl,bl,1.716667,345.8,4006,4,1,FALSE,0,6,3,5,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,97,25,D,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,346.2667,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,98,26,A,A,1,0,No Hint,Unknown,,bl,bl,4.8,356.2167,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,99,26,C,B,1,0,No Hint,Unknown,,bl,bl,1.033333,357.25,4006,4,1,FALSE,0,6,2,0,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,100,26,D,C,1,0,No Hint,Unknown,,bl,bl,1.55,358.8,4006,4,1,FALSE,0,6,1,2,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,101,26,B,D,1,0,No Hint,Unknown,1,0,bl,1.4,360.2,4006,4,1,FALSE,0,6,0,1,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,102,27,A,A,1,0,No Hint,Unknown,,bl,bl,3.466667,368.9,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACBD,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,103,27,C,B,1,0,No Hint,Unknown,,bl,bl,2.333333,371.2333,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,104,27,B,C,1,0,No Hint,Unknown,,bl,bl,1.75,372.9833,4006,4,1,FALSE,0,6,3,5,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,105,27,D,D,1,0,No Hint,Unknown,1,0,bl,2.15,375.1333,4006,4,1,FALSE,0,6,0,0,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,106,28,A,A,1,0,No Hint,Unknown,,bl,bl,12.68333,399.45,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,107,28,C,B,1,0,No Hint,Unknown,,bl,bl,1.15,400.6,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,108,28,D,C,1,0,No Hint,Unknown,,bl,bl,1.35,401.95,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,109,28,B,D,1,0,No Hint,Unknown,1,0,bl,0.55,402.5,4006,4,1,FALSE,0,6,3,4,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,117,31,A,A,1,0,No Hint,Unknown,,bl,bl,2.716667,449.7667,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,118,31,C,B,1,0,No Hint,Unknown,,bl,bl,0.8166667,450.5833,4006,4,1,FALSE,0,6,2,3,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,119,31,D,C,1,0,No Hint,Unknown,,bl,bl,0.9333333,451.5167,4006,4,1,FALSE,0,6,1,2,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,120,31,B,D,1,0,No Hint,Unknown,1,0,bl,0.55,452.0667,4006,4,1,FALSE,0,6,3,1,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,121,32,A,A,1,0,No Hint,Unknown,,bl,bl,5.3,473.85,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,122,32,C,B,1,0,No Hint,Unknown,,bl,bl,3.45,477.3,4006,4,1,FALSE,0,6,4,2,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,123,32,D,C,1,0,No Hint,Unknown,,bl,bl,3.116667,480.4167,4006,4,1,FALSE,0,6,3,4,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,124,32,B,D,1,0,No Hint,Unknown,1,0,bl,1.316667,481.7333,4006,4,1,FALSE,0,6,2,3,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,125,33,A,A,1,0,No Hint,Unknown,,bl,bl,5.266667,496.3167,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,126,33,C,B,1,0,No Hint,Unknown,,bl,bl,0.9333333,497.25,4006,4,1,FALSE,0,6,4,1,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,127,33,D,C,1,0,No Hint,Unknown,,bl,bl,0.6833333,497.9333,4006,4,1,FALSE,0,6,3,4,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,128,33,B,D,1,0,No Hint,Unknown,1,0,bl,0.7,498.6333,4006,4,1,FALSE,0,6,1,3,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,133,35,A,A,1,0,No Hint,Unknown,,bl,bl,3.516667,525.3,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,134,35,C,B,1,0,No Hint,Unknown,,bl,bl,0.5833333,525.8833,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,135,35,D,C,1,0,No Hint,Unknown,,bl,bl,0.6166667,526.5,4006,4,1,FALSE,0,6,4,1,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,136,35,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,526.9667,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,141,37,A,A,1,0,No Hint,Unknown,,bl,bl,14.06667,578.5833,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ACBD,Crossed,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,142,37,C,B,1,0,No Hint,Unknown,,bl,bl,0.7333333,579.3167,4006,4,1,FALSE,0,6,1,2,4006.03,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,143,37,B,C,1,0,No Hint,Unknown,,bl,bl,0.7,580.0167,4006,4,1,FALSE,0,6,2,1,4006.02,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0558,2016.04.27,144,37,D,D,1,0,No Hint,Unknown,1,0,bl,0.7666667,580.7833,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST,,,4.15,35,36,36,12,22,0.85,0,0
k0563,2016.04.11,9,3,B,A,1,0,No Hint,Unknown,,bl,bl,12.1,45.68333,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST,BCDA,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,10,3,C,B,1,0,No Hint,Unknown,,bl,bl,2.25,47.93333,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,11,3,D,C,1,0,No Hint,Unknown,,bl,bl,2.05,49.98333,4006,4,1,FALSE,0,6,2,1,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,12,3,A,D,1,0,No Hint,Unknown,1,0,bl,0.5833333,50.56667,4006,4,1,FALSE,0,6,4,2,4006.01,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,13,4,C,A,1,0,No Hint,Unknown,,bl,bl,2.05,58.41667,4006,4,1,FALSE,0,6,0,5,4006.03,,40,3,2,1,TEST,CBDA,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,14,4,B,B,1,0,No Hint,Unknown,,bl,bl,4.716667,63.13333,4006,4,1,FALSE,0,6,2,2,4006.02,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,15,4,D,C,1,0,No Hint,Unknown,,bl,bl,1.15,64.28333,4006,4,1,FALSE,0,6,3,0,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,16,4,A,D,1,0,No Hint,Unknown,1,0,bl,1.483333,65.76667,4006,4,1,FALSE,0,6,5,3,4006.01,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,18,6,A,A,1,0,No Hint,Unknown,,bl,bl,6.333333,97.83333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ABCD,Tail Embedded,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,19,6,B,B,1,0,No Hint,Unknown,,bl,bl,0.8166667,98.65,4006,4,1,FALSE,0,6,5,5,4006.02,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,20,6,C,C,1,0,No Hint,Unknown,,bl,bl,0.6166667,99.26667,4006,4,1,FALSE,0,6,2,2,4006.03,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,21,6,D,D,1,0,No Hint,Unknown,1,0,bl,0.55,99.81667,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,22,7,B,A,1,0,No Hint,Unknown,,bl,bl,3.016667,109.6167,4006,4,1,FALSE,0,6,4,3,4006.02,,40,3,2,1,TEST,BADC,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,23,7,A,B,1,0,No Hint,Unknown,,bl,bl,0.25,109.8667,4006,4,1,FALSE,0,6,3,4,4006.01,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,24,7,D,C,1,0,No Hint,Unknown,,bl,bl,0.8833333,110.75,4006,4,1,FALSE,0,6,1,2,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,25,7,C,D,1,0,No Hint,Unknown,1,0,bl,0.6,111.35,4006,4,1,FALSE,0,6,2,1,4006.03,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,26,8,D,A,1,0,No Hint,Unknown,,bl,bl,2.266667,130.1833,4006,4,1,FALSE,0,6,0,3,4006.04,,40,3,2,1,TEST,DBCA,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,27,8,B,B,1,0,No Hint,Unknown,,bl,bl,1.1,131.2833,4006,4,1,FALSE,0,6,1,1,4006.02,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,28,8,C,C,1,0,No Hint,Unknown,,bl,bl,1.116667,132.4,4006,4,1,FALSE,0,6,2,2,4006.03,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,29,8,A,D,1,0,No Hint,Unknown,1,0,bl,1.133333,133.5333,4006,4,1,FALSE,0,6,3,0,4006.01,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,35,11,A,A,1,0,No Hint,Unknown,,bl,bl,3.733333,172.9333,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,36,11,C,B,1,0,No Hint,Unknown,,bl,bl,0.6833333,173.6167,4006,4,1,FALSE,0,6,5,0,4006.03,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,37,11,D,C,1,0,No Hint,Unknown,,bl,bl,0.7833333,174.4,4006,4,1,FALSE,0,6,2,5,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,38,11,B,D,1,0,No Hint,Unknown,1,0,bl,1.1,175.5,4006,4,1,FALSE,0,6,0,2,4006.02,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,39,12,B,A,1,0,No Hint,Unknown,,bl,bl,2.683333,190.5833,4006,4,1,FALSE,0,6,5,2,4006.02,,40,3,2,1,TEST,BACD,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,40,12,A,B,1,0,No Hint,Unknown,,bl,bl,1.033333,191.6167,4006,4,1,FALSE,0,6,2,5,4006.01,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,41,12,C,C,1,0,No Hint,Unknown,,bl,bl,0.2,191.8167,4006,4,1,FALSE,0,6,0,0,4006.03,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,42,12,D,D,1,0,No Hint,Unknown,1,0,bl,0.9333333,192.75,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,48,15,B,A,1,0,No Hint,Unknown,,bl,bl,2.333333,239.9833,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST,BDAC,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,49,15,D,B,1,0,No Hint,Unknown,,bl,bl,0.45,240.4333,4006,4,1,FALSE,0,6,3,0,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,50,15,A,C,1,0,No Hint,Unknown,,bl,bl,0.4666667,240.9,4006,4,1,FALSE,0,6,4,5,4006.01,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,51,15,C,D,1,0,No Hint,Unknown,1,0,bl,0.5,241.4,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,55,18,C,A,1,0,No Hint,Unknown,,bl,bl,3.566667,271.3167,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST,CBAD,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,56,18,B,B,1,0,No Hint,Unknown,,bl,bl,0.45,271.7667,4006,4,1,FALSE,0,6,0,0,4006.02,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,57,18,A,C,1,0,No Hint,Unknown,,bl,bl,3.966667,275.7333,4006,4,1,FALSE,0,6,1,3,4006.01,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,58,18,D,D,1,0,No Hint,Unknown,1,0,bl,2.166667,277.9,4006,4,1,FALSE,0,6,2,2,4006.04,,40,3,2,1,TEST,,,4.21,24,28,32,15,19,0.55,0,0
k0563,2016.04.11,70,22,D,A,1,0,No Hint,Unknown,,bl,bl,2.3,402.4167,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST,DCBA,ALL OTHER,4.21,24,28,32,15,19,0.55,0,0
